"","sound.files","selec","start","end","species","bottom.freq","top.freq","relative.amp","dist","distance_m","relative_dir","TA","vol","col_dir","col_spec"
"176","27_50N_AF_100_A.mp3",212,0,20,"AF",5.22962239583333,5.32962239583333,0.0289984060613613,"50N",50,"N","A","100","#BC4749","#79A356"
"177","27_50N_AF_75_A.mp3",213,0,20,"AF",5.22962239583333,5.32962239583333,0.00335363718553012,"50N",50,"N","A","75","#BC4749","#79A356"
"178","27_50N_BG_100_A.mp3",214,0,20,"BG",6.83006230529595,6.93006230529595,0.00466753600315211,"50N",50,"N","A","100","#BC4749","#BC4749"
"179","27_50N_BG_75_A.mp3",215,0,20,"BG",6.83006230529595,6.93006230529595,0.00405970025487769,"50N",50,"N","A","75","#BC4749","#BC4749"
"180","27_50N_CW5_50_A.mp3",218,0,20,"CW5",2.9530701754386,3.0530701754386,0.00763066308066198,"50N",50,"N","A","50","#BC4749","#2A9D8F"
"181","27_50N_CW5_75_A.mp3",219,0,20,"CW5",2.9530701754386,3.0530701754386,0.0204574873400011,"50N",50,"N","A","75","#BC4749","#2A9D8F"
"182","27_50N_EWP_100_A.mp3",220,0,20,"EWP",4.15535714285714,4.25535714285714,0.00432123762816707,"50N",50,"N","A","100","#BC4749","#FFB703"
"183","27_50N_EWP_75_A.mp3",221,0,20,"EWP",4.15535714285714,4.25535714285714,0.00538677035877663,"50N",50,"N","A","75","#BC4749","#FFB703"
"184","27_50N_YBC_100_A.mp3",222,0,20,"YBC",1.65287356321839,1.75287356321839,0.0235512345048337,"50N",50,"N","A","100","#BC4749","#283618"
"185","27_50N_YBC_75_A.mp3",223,0,20,"YBC",1.65287356321839,1.75287356321839,0.00753182622594242,"50N",50,"N","A","75","#BC4749","#283618"
"186","28_50S_AF_100_A.mp3",224,0,20,"AF",5.22962239583333,5.32962239583333,0.0169440923290984,"50S",50,"S","A","100","#79A356","#79A356"
"187","28_50S_AF_75_A.mp3",225,0,20,"AF",5.22962239583333,5.32962239583333,0.00544462927824275,"50S",50,"S","A","75","#79A356","#79A356"
"188","28_50S_BG_100_A.mp3",226,0,20,"BG",6.83006230529595,6.93006230529595,0.00934745701487431,"50S",50,"S","A","100","#79A356","#BC4749"
"189","28_50S_CW5_75_A.mp3",229,0,20,"CW5",2.9530701754386,3.0530701754386,0.020567189186799,"50S",50,"S","A","75","#79A356","#2A9D8F"
"190","28_50S_YBC_100_A.mp3",230,0,20,"YBC",1.65287356321839,1.75287356321839,0.0107574025507314,"50S",50,"S","A","100","#79A356","#283618"
"191","29_25N_AF_100_A.mp3",231,0,20,"AF",5.22962239583333,5.32962239583333,0.065053901107566,"25N",25,"N","A","100","#BC4749","#79A356"
"192","29_25N_AF_75_A.mp3",232,0,20,"AF",5.22962239583333,5.32962239583333,0.00942658463262017,"25N",25,"N","A","75","#BC4749","#79A356"
"193","29_25N_BG_100_A.mp3",233,0,20,"BG",6.83006230529595,6.93006230529595,0.00474309448346762,"25N",25,"N","A","100","#BC4749","#BC4749"
"194","29_25N_BG_75_A.mp3",234,0,20,"BG",6.83006230529595,6.93006230529595,0.00638529484127909,"25N",25,"N","A","75","#BC4749","#BC4749"
"195","29_25N_CW5_50_A.mp3",237,0,20,"CW5",2.9530701754386,3.0530701754386,0.0124716560964682,"25N",25,"N","A","50","#BC4749","#2A9D8F"
"196","29_25N_CW5_75_A.mp3",238,0,20,"CW5",2.9530701754386,3.0530701754386,0.045319359837409,"25N",25,"N","A","75","#BC4749","#2A9D8F"
"197","29_25N_EWP_100_A.mp3",239,0,20,"EWP",4.15535714285714,4.25535714285714,0.0181614052658117,"25N",25,"N","A","100","#BC4749","#FFB703"
"198","29_25N_EWP_75_A.mp3",240,0,20,"EWP",4.15535714285714,4.25535714285714,0.00512667194950673,"25N",25,"N","A","75","#BC4749","#FFB703"
"199","29_25N_YBC_100_A.mp3",241,0,20,"YBC",1.65287356321839,1.75287356321839,0.0189758032817388,"25N",25,"N","A","100","#BC4749","#283618"
"200","29_25N_YBC_75_A.mp3",242,0,20,"YBC",1.65287356321839,1.75287356321839,0.0143420463029145,"25N",25,"N","A","75","#BC4749","#283618"
"201","3_25S_AF_100.mp3",243,0,20,"AF",5.22962239583333,5.32962239583333,0.0697660452501197,"25S",25,"S","T","100","#79A356","#79A356"
"202","3_25S_AF_75.mp3",244,0,20,"AF",5.22962239583333,5.32962239583333,0.0227627938802171,"25S",25,"S","T","75","#79A356","#79A356"
"203","3_25S_BG_100.mp3",245,0,20,"BG",6.83006230529595,6.93006230529595,0.0643216488967074,"25S",25,"S","T","100","#79A356","#BC4749"
"204","3_25S_BG_75.mp3",246,0,20,"BG",6.83006230529595,6.93006230529595,0.0257813989757741,"25S",25,"S","T","75","#79A356","#BC4749"
"205","3_25S_CW5_50.mp3",249,0,20,"CW5",2.9530701754386,3.0530701754386,0.0305500882077072,"25S",25,"S","T","50","#79A356","#2A9D8F"
"206","3_25S_CW5_75.mp3",250,0,20,"CW5",2.9530701754386,3.0530701754386,0.0748490754102645,"25S",25,"S","T","75","#79A356","#2A9D8F"
"207","3_25S_EWP_100.mp3",251,0,20,"EWP",4.15535714285714,4.25535714285714,0.0251516713838894,"25S",25,"S","T","100","#79A356","#FFB703"
"208","3_25S_EWP_75.mp3",252,0,20,"EWP",4.15535714285714,4.25535714285714,0.0150863207077686,"25S",25,"S","T","75","#79A356","#FFB703"
"209","3_25S_YBC_100.mp3",253,0,20,"YBC",1.65287356321839,1.75287356321839,0.0543643463882361,"25S",25,"S","T","100","#79A356","#283618"
"210","3_25S_YBC_75.mp3",254,0,20,"YBC",1.65287356321839,1.75287356321839,0.0168712998729103,"25S",25,"S","T","75","#79A356","#283618"
"211","30_75S_AF_100_A.mp3",255,0,20,"AF",5.22962239583333,5.32962239583333,0.00653139737586552,"75S",75,"S","A","100","#79A356","#79A356"
"212","30_75S_BG_100_A.mp3",256,0,20,"BG",6.83006230529595,6.93006230529595,0.00202871900775021,"75S",75,"S","A","100","#79A356","#BC4749"
"213","30_75S_CW5_75_A.mp3",257,0,20,"CW5",2.9530701754386,3.0530701754386,0.0113584653939132,"75S",75,"S","A","75","#79A356","#2A9D8F"
"214","30_75S_YBC_100_A.mp3",258,0,20,"YBC",1.65287356321839,1.75287356321839,0.00685928753047223,"75S",75,"S","A","100","#79A356","#283618"
"215","4_50N_AF_75.mp3",259,0,20,"AF",5.22962239583333,5.32962239583333,0.168720627770395,"50N",50,"N","T","75","#BC4749","#79A356"
"216","4_50N_BG_100.mp3",260,0,20,"BG",6.83006230529595,6.93006230529595,0.0361942584119651,"50N",50,"N","T","100","#BC4749","#BC4749"
"217","4_50N_BG_75.mp3",261,0,20,"BG",6.83006230529595,6.93006230529595,0.0177393039552714,"50N",50,"N","T","75","#BC4749","#BC4749"
"218","4_50N_CW5_75.mp3",263,0,20,"CW5",2.9530701754386,3.0530701754386,0.0365778212403339,"50N",50,"N","T","75","#BC4749","#2A9D8F"
"219","4_50N_EWP_100.mp3",264,0,20,"EWP",4.15535714285714,4.25535714285714,0.0224240521415782,"50N",50,"N","T","100","#BC4749","#FFB703"
"220","4_50N_YBC_100.mp3",265,0,20,"YBC",1.65287356321839,1.75287356321839,0.0405725561481747,"50N",50,"N","T","100","#BC4749","#283618"
"221","4_50N_YBC_75.mp3",266,0,20,"YBC",1.65287356321839,1.75287356321839,0.0214943225943412,"50N",50,"N","T","75","#BC4749","#283618"
"222","5_50S_AF_100.mp3",267,0,20,"AF",5.22962239583333,5.32962239583333,0.0489526688695941,"50S",50,"S","T","100","#79A356","#79A356"
"223","5_50S_AF_75.mp3",268,0,20,"AF",5.22962239583333,5.32962239583333,0.0082172460478376,"50S",50,"S","T","75","#79A356","#79A356"
"224","5_50S_BG_100.mp3",269,0,20,"BG",6.83006230529595,6.93006230529595,0.0304388317816444,"50S",50,"S","T","100","#79A356","#BC4749"
"225","5_50S_BG_75.mp3",270,0,20,"BG",6.83006230529595,6.93006230529595,0.0151942702686401,"50S",50,"S","T","75","#79A356","#BC4749"
"226","5_50S_CW5_50.mp3",273,0,20,"CW5",2.9530701754386,3.0530701754386,0.0210035900198799,"50S",50,"S","T","50","#79A356","#2A9D8F"
"227","5_50S_CW5_75.mp3",274,0,20,"CW5",2.9530701754386,3.0530701754386,0.0473062056964228,"50S",50,"S","T","75","#79A356","#2A9D8F"
"228","5_50S_EWP_100.mp3",275,0,20,"EWP",4.15535714285714,4.25535714285714,0.0116272035149871,"50S",50,"S","T","100","#79A356","#FFB703"
"229","5_50S_EWP_75.mp3",276,0,20,"EWP",4.15535714285714,4.25535714285714,0.00677316706705809,"50S",50,"S","T","75","#79A356","#FFB703"
"230","5_50S_YBC_100.mp3",277,0,20,"YBC",1.65287356321839,1.75287356321839,0.0236919651446531,"50S",50,"S","T","100","#79A356","#283618"
"231","5_50S_YBC_75.mp3",278,0,20,"YBC",1.65287356321839,1.75287356321839,0.0089430176422263,"50S",50,"S","T","75","#79A356","#283618"
"232","6_25N_AF_100.mp3",279,0,20,"AF",5.22962239583333,5.32962239583333,0.216352759666419,"25N",25,"N","T","100","#BC4749","#79A356"
"233","6_25N_AF_75.mp3",280,0,20,"AF",5.22962239583333,5.32962239583333,0.0577003619551973,"25N",25,"N","T","75","#BC4749","#79A356"
"234","6_25N_BG_100.mp3",281,0,20,"BG",6.83006230529595,6.93006230529595,0.111373667208649,"25N",25,"N","T","100","#BC4749","#BC4749"
"235","6_25N_BG_75.mp3",282,0,20,"BG",6.83006230529595,6.93006230529595,0.011291181990802,"25N",25,"N","T","75","#BC4749","#BC4749"
"236","6_25N_CW5_50.mp3",285,0,20,"CW5",2.9530701754386,3.0530701754386,0.0860228261986179,"25N",25,"N","T","50","#BC4749","#2A9D8F"
"237","6_25N_CW5_75.mp3",286,0,20,"CW5",2.9530701754386,3.0530701754386,0.222141450814411,"25N",25,"N","T","75","#BC4749","#2A9D8F"
"238","6_25N_EWP_100.mp3",287,0,20,"EWP",4.15535714285714,4.25535714285714,0.148289589836142,"25N",25,"N","T","100","#BC4749","#FFB703"
"239","6_25N_EWP_75.mp3",288,0,20,"EWP",4.15535714285714,4.25535714285714,0.0283468783320188,"25N",25,"N","T","75","#BC4749","#FFB703"
"240","6_25N_YBC_100.mp3",289,0,20,"YBC",1.65287356321839,1.75287356321839,0.0657775872158017,"25N",25,"N","T","100","#BC4749","#283618"
"241","7_75S_AF_100.mp3",290,0,20,"AF",5.22962239583333,5.32962239583333,0.012252653452851,"75S",75,"S","T","100","#79A356","#79A356"
"242","7_75S_AF_75.mp3",291,0,20,"AF",5.22962239583333,5.32962239583333,0.00920501272643679,"75S",75,"S","T","75","#79A356","#79A356"
"243","7_75S_BG_100.mp3",292,0,20,"BG",6.83006230529595,6.93006230529595,0.00969284662217615,"75S",75,"S","T","100","#79A356","#BC4749"
"244","7_75S_BG_75.mp3",293,0,20,"BG",6.83006230529595,6.93006230529595,0.00562078896926785,"75S",75,"S","T","75","#79A356","#BC4749"
"245","7_75S_CW5_50.mp3",296,0,20,"CW5",2.9530701754386,3.0530701754386,0.0071858749649738,"75S",75,"S","T","50","#79A356","#2A9D8F"
"246","7_75S_CW5_75.mp3",297,0,20,"CW5",2.9530701754386,3.0530701754386,0.0146318117037687,"75S",75,"S","T","75","#79A356","#2A9D8F"
"247","7_75S_EWP_100.mp3",298,0,20,"EWP",4.15535714285714,4.25535714285714,0.00693258162784055,"75S",75,"S","T","100","#79A356","#FFB703"
"248","7_75S_EWP_75.mp3",299,0,20,"EWP",4.15535714285714,4.25535714285714,0.00767793819718131,"75S",75,"S","T","75","#79A356","#FFB703"
"249","7_75S_YBC_100.mp3",300,0,20,"YBC",1.65287356321839,1.75287356321839,0.00967935749832509,"75S",75,"S","T","100","#79A356","#283618"
"250","7_75S_YBC_75.mp3",301,0,20,"YBC",1.65287356321839,1.75287356321839,0.00937461311044041,"75S",75,"S","T","75","#79A356","#283618"
"251","8_100S_AF_100.mp3",302,0,20,"AF",5.22962239583333,5.32962239583333,0.00834754895421106,"100S",100,"S","T","100","#79A356","#79A356"
"252","8_100S_AF_75.mp3",303,0,20,"AF",5.22962239583333,5.32962239583333,0.00460952602321064,"100S",100,"S","T","75","#79A356","#79A356"
"253","8_100S_BG_100.mp3",304,0,20,"BG",6.83006230529595,6.93006230529595,0.00734802320254226,"100S",100,"S","T","100","#79A356","#BC4749"
"254","8_100S_CW5_50.mp3",307,0,20,"CW5",2.9530701754386,3.0530701754386,0.00705331726482691,"100S",100,"S","T","50","#79A356","#2A9D8F"
"255","8_100S_CW5_75.mp3",308,0,20,"CW5",2.9530701754386,3.0530701754386,0.0148031031537646,"100S",100,"S","T","75","#79A356","#2A9D8F"
"256","8_100S_EWP_100.mp3",309,0,20,"EWP",4.15535714285714,4.25535714285714,0.0056704399620074,"100S",100,"S","T","100","#79A356","#FFB703"
"257","8_100S_EWP_75.mp3",310,0,20,"EWP",4.15535714285714,4.25535714285714,0.00420648865847609,"100S",100,"S","T","75","#79A356","#FFB703"
"258","8_100S_YBC_100.mp3",311,0,20,"YBC",1.65287356321839,1.75287356321839,0.0111732213045661,"100S",100,"S","T","100","#79A356","#283618"
"259","9_25W_AF_100.mp3",312,0,20,"AF",5.22962239583333,5.32962239583333,0.368624747168679,"25W",25,"W","T","100","#2A9D8F","#79A356"
"260","9_25W_AF_75.mp3",313,0,20,"AF",5.22962239583333,5.32962239583333,0.221861846760406,"25W",25,"W","T","75","#2A9D8F","#79A356"
"261","9_25W_BG_100.mp3",314,0,20,"BG",6.83006230529595,6.93006230529595,0.0514038570820227,"25W",25,"W","T","100","#2A9D8F","#BC4749"
"262","9_25W_BG_75.mp3",315,0,20,"BG",6.83006230529595,6.93006230529595,0.0335231192158624,"25W",25,"W","T","75","#2A9D8F","#BC4749"
"263","9_25W_CW5_50.mp3",318,0,20,"CW5",2.9530701754386,3.0530701754386,0.0555729830486694,"25W",25,"W","T","50","#2A9D8F","#2A9D8F"
"264","9_25W_CW5_75.mp3",319,0,20,"CW5",2.9530701754386,3.0530701754386,0.143033617438786,"25W",25,"W","T","75","#2A9D8F","#2A9D8F"
"265","9_25W_EWP_100.mp3",320,0,20,"EWP",4.15535714285714,4.25535714285714,0.13080380707382,"25W",25,"W","T","100","#2A9D8F","#FFB703"
"266","9_25W_EWP_75.mp3",321,0,20,"EWP",4.15535714285714,4.25535714285714,0.0375589146227656,"25W",25,"W","T","75","#2A9D8F","#FFB703"
"267","9_25W_YBC_100.mp3",322,0,20,"YBC",1.65287356321839,1.75287356321839,0.0367470865090283,"25W",25,"W","T","100","#2A9D8F","#283618"
"268","9_25W_YBC_75.mp3",323,0,20,"YBC",1.65287356321839,1.75287356321839,0.0230443349771365,"25W",25,"W","T","75","#2A9D8F","#283618"
